crime_id,original_crime_type_name,report_date,call_date,offense_date,call_time,call_date_time,disposition,address,city,state,agency_id,address_type,common_location
183652872,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,19:02,2018-12-31T19:02:00.000,ADV,Eddy St/mason St,San Francisco,CA,1,Intersection,
183652870,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,19:01,2018-12-31T19:01:00.000,HAN,3100 Block Of Mission St,San Francisco,CA,1,Common Location,Roccapulco
183652868,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,19:01,2018-12-31T19:01:00.000,HAN,400 Block Of 13th St,Treasure Isla,CA,1,Premise Address,
183652874,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,19:00,2018-12-31T19:00:00.000,NCR,1800 Block Of Lake St,San Francisco,CA,1,Premise Address,
183652887,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,19:00,2018-12-31T19:00:00.000,Not recorded,Mission St/7th St,San Francisco,CA,1,Intersection,
183652871,917 Drugs,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:59,2018-12-31T18:59:00.000,UTL,Ophir Al/post St,San Francisco,CA,1,Intersection,
183652865,7.2.27,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:59,2018-12-31T18:59:00.000,ADV,400 Block Of Eddy St,San Francisco,CA,1,Premise Address,
183652861,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:58,2018-12-31T18:58:00.000,Not recorded,Broadway/columbus Av,San Francisco,CA,1,Intersection,
183652856,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:57,2018-12-31T18:57:00.000,Not recorded,The Embarcadero Sou/folsom St,San Francisco,CA,1,Intersection,
183652859,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:57,2018-12-31T18:57:00.000,Not recorded,Market St/jones St,San Francisco,CA,1,Intersection,
183652873,Ringing Doorbell,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:57,2018-12-31T18:57:00.000,ND,1600 Block Of Eddy St,San Francisco,CA,1,Premise Address,
183652858,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:56,2018-12-31T18:56:00.000,CIT,3100 Block Of 16th St,San Francisco,CA,1,Premise Address,
183652849,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:54,2018-12-31T18:54:00.000,CIT,Mission St/4th St,San Francisco,CA,1,Intersection,
183652850,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:54,2018-12-31T18:54:00.000,CIT,17th St/mission St,San Francisco,CA,1,Intersection,
183652847,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:54,2018-12-31T18:54:00.000,HAN,100 Block Of Collingwood St,San Francisco,CA,1,Common Location,"Collingwood Park, Sf"
183652848,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:54,2018-12-31T18:54:00.000,ADV,100 Block Of Collingwood St,San Francisco,CA,1,Common Location,"Collingwood Park, Sf"
183652844,Aided Case,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:53,2018-12-31T18:53:00.000,HAN,Gateview Av/exposition Dr,Treasure Isla,CA,1,Intersection,
183652845,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:53,2018-12-31T18:53:00.000,Not recorded,Fillmore St/geary Bl,San Francisco,CA,1,Intersection,
183652851,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:53,2018-12-31T18:53:00.000,PAS,600 Block Of Cesar Chavez St,San Francisco,CA,1,Premise Address,
183652842,Meet W/officer,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:52,2018-12-31T18:52:00.000,HAN,800 Block Of Vallejo St,San Francisco,CA,1,Common Location,"Central Station, Sf"
183652885,Person Breaking In,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:52,2018-12-31T18:52:00.000,REP,400 Block Of Bowdoin St,San Francisco,CA,1,Premise Address,
183652852,Burglary,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:52,2018-12-31T18:52:00.000,HAN,600 Block Of Monterey Bl,San Francisco,CA,1,Premise Address,
183652839,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:51,2018-12-31T18:51:00.000,HAN,500 Block Of Clement St,San Francisco,CA,1,Common Location,Clement St Corridor
183652841,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:51,2018-12-31T18:51:00.000,CIT,2600 Block Of Alemany Bl,San Francisco,CA,1,Premise Address,
183652834,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:49,2018-12-31T18:49:00.000,HAN,Polk St/jackson St,San Francisco,CA,1,Intersection,
183652828,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:48,2018-12-31T18:48:00.000,HAN,16th St/church St,San Francisco,CA,1,Intersection,
183652830,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:48,2018-12-31T18:48:00.000,CIT,1500 Block Of Lake St,San Francisco,CA,1,Premise Address,
183652832,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:48,2018-12-31T18:48:00.000,HAN,100 Block Of Parker Av,San Francisco,CA,1,Premise Address,
183652826,Aided Case,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:48,2018-12-31T18:48:00.000,SFD,Taylor St/eddy St,San Francisco,CA,1,Intersection,
183652822,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:47,2018-12-31T18:47:00.000,Not recorded,17th St/castro St,San Francisco,CA,1,Intersection,
183652823,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:47,2018-12-31T18:47:00.000,Not recorded,0 Blk Columbus Av,San Francisco,CA,1,Geo-Override,
183652820,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:47,2018-12-31T18:47:00.000,Not recorded,Geneva Av/mission St,San Francisco,CA,1,Intersection,
183652819,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:47,2018-12-31T18:47:00.000,ADV,Thomas Av/keith St,San Francisco,CA,1,Intersection,
183652821,594,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:46,2018-12-31T18:46:00.000,ARR,Cypress St/26th St,San Francisco,CA,1,Intersection,
183652824,Rep,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:46,2018-12-31T18:46:00.000,REP,600 Block Of Valencia St,San Francisco,CA,1,Common Location,"Mission Station, Sf"
183652825,Indecent Exposure,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:45,2018-12-31T18:45:00.000,HAN,1500 Block Of 18th Av,San Francisco,CA,1,Premise Address,
183652812,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:45,2018-12-31T18:45:00.000,HAN,Golden Gate Av/leavenworth St,San Francisco,CA,1,Intersection,
183652811,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:45,2018-12-31T18:45:00.000,Not recorded,Mission St/geneva Av,San Francisco,CA,1,Intersection,
183652809,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:44,2018-12-31T18:44:00.000,GOA,100 Block Of Appleton Av,San Francisco,CA,1,Premise Address,
183652805,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:44,2018-12-31T18:44:00.000,Not recorded,Market St/noe St,San Francisco,CA,1,Intersection,
183652799,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:43,2018-12-31T18:43:00.000,Not recorded,The Embarcadero Sou/folsom St,San Francisco,CA,1,Intersection,
183652801,Aided Case,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:43,2018-12-31T18:43:00.000,HAN,Eddy St/mason St,San Francisco,CA,1,Intersection,
183652804,Person Screaming,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:43,2018-12-31T18:43:00.000,UTL,0 Block Of Crestline Dr,San Francisco,CA,1,Premise Address,
183652816,910,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:42,2018-12-31T18:42:00.000,Not recorded,1500 Block Of Kirkwood Ct,San Francisco,CA,1,Premise Address,
183652794,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:42,2018-12-31T18:42:00.000,Not recorded,Market St/church St,San Francisco,CA,1,Intersection,
183652802,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:42,2018-12-31T18:42:00.000,ND,Quesada Av/silver Av,San Francisco,CA,1,Intersection,
183652808,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:42,2018-12-31T18:42:00.000,ADV,2200 Block Of Market St,San Francisco,CA,1,Premise Address,
183652796,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:42,2018-12-31T18:42:00.000,Not recorded,9th Av/geary Bl,San Francisco,CA,1,Intersection,
183652806,909,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:42,2018-12-31T18:42:00.000,NOM,700 Block Of 6th Av,San Francisco,CA,1,Common Location,"Mccoppin Es, Sf"
183652793,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:41,2018-12-31T18:41:00.000,Not recorded,1100 Block Of Point Lobos Av,San Francisco,CA,1,Common Location,Cliff House
183652791,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:41,2018-12-31T18:41:00.000,Not recorded,Mission St/geneva Av,San Francisco,CA,1,Intersection,
183652840,Prowler,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:41,2018-12-31T18:41:00.000,REP,0 Block Of Deming St,San Francisco,CA,1,Premise Address,
183652784,Meet W/citizen,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:39,2018-12-31T18:39:00.000,ADV,Sacramento St/kearny St,San Francisco,CA,1,Intersection,
183652786,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:38,2018-12-31T18:38:00.000,ADV,Belvedere St/haight St,San Francisco,CA,1,Intersection,
183652792,909,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:37,2018-12-31T18:37:00.000,HAN,Ofarrell St/grant Av,San Francisco,CA,1,Intersection,
183652777,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:37,2018-12-31T18:37:00.000,Not recorded,Market St/laguna St,San Francisco,CA,1,Intersection,
183652788,Report,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:37,2018-12-31T18:37:00.000,REP,500 Block Of Stanyan St,San Francisco,CA,1,Common Location,"St Marys Hospital (Stm), Sf"
183652778,7.2.25,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:37,2018-12-31T18:37:00.000,GOA,Dwight St/goettingen St,San Francisco,CA,1,Intersection,
183652783,Aggr Soliciting,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:36,2018-12-31T18:36:00.000,GOA,2800 Block Of Diamond St,San Francisco,CA,1,Premise Address,
183652781,Drug Users,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:35,2018-12-31T18:35:00.000,GOA,200 Block Of 7th St,San Francisco,CA,1,Premise Address,
183652785,Verbal/nabor,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:34,2018-12-31T18:34:00.000,HAN,3000 Block Of Sacramento St,San Francisco,CA,1,Premise Address,
183652762,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:33,2018-12-31T18:33:00.000,Not recorded,300 Block Of Hyde St,San Francisco,CA,1,Premise Address,
183652766,Vandalism,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:33,2018-12-31T18:33:00.000,REP,200 Block Of Williams Av,San Francisco,CA,1,Premise Address,
183652763,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:33,2018-12-31T18:33:00.000,Not recorded,1500 Block Of Market St,San Francisco,CA,1,Common Location,"Van Ness Av Muni, Sf"
183652780,Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:33,2018-12-31T18:33:00.000,NOM,1500 Block Of Kirkwood Ct,San Francisco,CA,1,Premise Address,
183652757,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:32,2018-12-31T18:32:00.000,Not recorded,2700 Block Of Geary Bl,San Francisco,CA,1,Premise Address,
183652776,Drunk Driver,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:32,2018-12-31T18:32:00.000,ND,California St/spruce St,San Francisco,CA,1,Intersection,
183652779,Missing Juvenile,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:32,2018-12-31T18:32:00.000,REP,1800 Block Of Eddy St,San Francisco,CA,1,Premise Address,
183652768,917,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:32,2018-12-31T18:32:00.000,HAN,400 Block Of Golden Gate Av,San Francisco,CA,1,Premise Address,
183652754,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:31,2018-12-31T18:31:00.000,CIT,The Embarcadero Nor/battery St,San Francisco,CA,1,Intersection,
183652753,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:30,2018-12-31T18:30:00.000,PAS,800 Block Of 42nd Av,San Francisco,CA,1,Premise Address,
183652748,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:30,2018-12-31T18:30:00.000,HAN,800 Block Of Kirkwood Av,San Francisco,CA,1,Premise Address,
183652767,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:30,2018-12-31T18:30:00.000,HAN,100 Block Of Jerrold Av,Hunters Point,CA,1,Premise Address,
183652751,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:29,2018-12-31T18:29:00.000,PAS,600 Block Of Los Palmos Dr,San Francisco,CA,1,Premise Address,
183652746,7.2.25,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:29,2018-12-31T18:29:00.000,GOA,5900 Block Of California St,San Francisco,CA,1,Premise Address,
183652758,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:29,2018-12-31T18:29:00.000,UTL,2600 Block Of Taylor St,San Francisco,CA,1,Common Location,"Cost Plus Imports, Sf"
183652743,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:29,2018-12-31T18:29:00.000,Not recorded,1500 Block Of Market St,San Francisco,CA,1,Common Location,"Van Ness Av Muni, Sf"
183652744,Traf Violation Tow,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:28,2018-12-31T18:28:00.000,CIT,200 Block Of Olmstead St,San Francisco,CA,1,Premise Address,
183652736,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:27,2018-12-31T18:27:00.000,Not recorded,Mission St/geneva Av,San Francisco,CA,1,Intersection,
183652742,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:27,2018-12-31T18:27:00.000,ADV,2100 Block Of Hayes St,San Francisco,CA,1,Premise Address,
183652737,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:27,2018-12-31T18:27:00.000,Not recorded,2400 Block Of Market St,San Francisco,CA,1,Common Location,"Castro St Muni, Sf"
183652747,Wanted Vehicle / Sub,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:27,2018-12-31T18:27:00.000,REP,800 Block Of Cayuga Av,San Francisco,CA,1,Premise Address,
183652749,Nabors,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:27,2018-12-31T18:27:00.000,Not recorded,100 Block Of Geary St #316,San Francisco,CA,1,Common Location,"Graystone Hotel Sro #316, Sf"
183652741,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:26,2018-12-31T18:26:00.000,ADV,Block Of Belcher St,San Francisco,CA,1,Premise Address,
183652740,415,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:26,2018-12-31T18:26:00.000,ADV,0 Block Of Boardman Pl,San Francisco,CA,1,Premise Address,
183652732,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:25,2018-12-31T18:25:00.000,HAN,700 Block Of Avenue Of The Palms,Treasure Isla,CA,1,Premise Address,
183652727,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:22,2018-12-31T18:22:00.000,Not recorded,600 Blk Larch St,San Francisco,CA,1,Geo-Override,
183652729,Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:22,2018-12-31T18:22:00.000,NOM,1000 Block Of Anza St,San Francisco,CA,1,Premise Address,
183652730,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:21,2018-12-31T18:21:00.000,Not recorded,2100 Block Of Harrison St,San Francisco,CA,1,Premise Address,
183652720,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:20,2018-12-31T18:20:00.000,Not recorded,2400 Block Of Market St,San Francisco,CA,1,Common Location,"Castro St Muni, Sf"
183652719,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:20,2018-12-31T18:20:00.000,HAN,3100 Block Of Mission St,San Francisco,CA,1,Common Location,Roccapulco
183652716,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:19,2018-12-31T18:19:00.000,Not recorded,17th St/castro St,San Francisco,CA,1,Intersection,
183652723,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:19,2018-12-31T18:19:00.000,PAS,200 Block Of Gaven St,San Francisco,CA,1,Premise Address,
183652725,H&r Veh Accident,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:19,2018-12-31T18:19:00.000,ND,0 Block Of Gough St,San Francisco,CA,1,Premise Address,
183652721,Casers,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:18,2018-12-31T18:18:00.000,GOA,Steuart St/mission St,San Francisco,CA,1,Intersection,
183652724,601,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:18,2018-12-31T18:18:00.000,ADV,2100 Block Of Harrison St,San Francisco,CA,1,Premise Address,
183652708,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:17,2018-12-31T18:17:00.000,Not recorded,3500 Block Of California St,San Francisco,CA,1,Common Location,Laurel Village
183652706,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:16,2018-12-31T18:16:00.000,CIT,Mission St/4th St,San Francisco,CA,1,Intersection,
183652702,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:16,2018-12-31T18:16:00.000,Not recorded,1500 Block Of Market St,San Francisco,CA,1,Common Location,"Van Ness Av Muni, Sf"
183652705,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:16,2018-12-31T18:16:00.000,HAN,3100 Block Of Mission St,San Francisco,CA,1,Common Location,Roccapulco
183652698,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:15,2018-12-31T18:15:00.000,Not recorded,Geary Bl/9th Av,San Francisco,CA,1,Intersection,
183652710,Burglary,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:15,2018-12-31T18:15:00.000,NOM,700 Block Of 3rd Av,San Francisco,CA,1,Premise Address,
183652694,Robbery,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:14,2018-12-31T18:14:00.000,HAN,800 Block Of Vallejo St,San Francisco,CA,1,Common Location,"Central Station, Sf"
183652688,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:12,2018-12-31T18:12:00.000,ARR,5th St/mission St,San Francisco,CA,1,Intersection,
183652690,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:12,2018-12-31T18:12:00.000,HAN,Clement Corridor,,CA,1,Geo-Override,
183652689,Petty Theft,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:12,2018-12-31T18:12:00.000,REP,Columbus Av/mason St,San Francisco,CA,1,Intersection,
183652699,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:12,2018-12-31T18:12:00.000,HAN,100 Block Of Curtis St,San Francisco,CA,1,Premise Address,
183652687,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:11,2018-12-31T18:11:00.000,HAN,3900 Block Of Geary Bl,San Francisco,CA,1,Premise Address,
183652678,Muni Inspection,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,18:10,2018-12-31T18:10:00.000,Not recorded,300 Block Of Market St,San Francisco,CA,1,Common Location,"Embarcadero Muni Station, Sf"
